RewardID,MttWebRewardID,TravelProductID,IsActive,IsPublic,RewardType,RewardEarnLimitCnt,PurchaseAmtMin,PurchaseAmtMax,RewardAmt,RewardPct,BookingStartDate,BookingEndDate,TravelStartDate,TravelEndDate,hotelCampaign,days,Include,Exclude,GPG,Key,Redemption
474,246,9,1,1,2,0,10,99999999,0,0.1,23/06/14 0:00,26/06/14 23:59,24/06/14 0:00,10/8/14 23:59,1,3,0,0,1,"246,9",2
475,247,9,1,1,2,0,10,99999999,0,0.1,7/7/14 0:00,10/7/14 23:59,8/7/14 0:00,24/07/14 23:59,1,3,0,0,1,"247,9",5
487,259,9,1,1,2,0,10,99999999,0,0.1,21/07/14 0:00,24/07/14 23:59,22/07/14 0:00,7/9/14 23:59,1,3,0,0,1,"259,9",25
504,276,9,1,1,2,0,10,99999999,0,0.1,4/8/14 0:00,7/8/14 23:59,5/8/14 0:00,21/09/14 23:59,1,3,0,0,1,"276,9",41
505,277,9,1,1,2,0,10,99999999,0,0.1,18/08/14 0:00,21/08/14 23:59,19/08/14 0:00,5/10/14 23:59,1,3,0,0,1,"277,9",15
506,278,9,1,1,2,0,10,99999999,0,0.1,1/9/14 0:00,4/9/14 23:59,2/9/14 0:00,19/10/14 23:59,1,3,0,0,1,"278,9",20
507,279,9,1,1,2,0,10,99999999,0,0.1,28/08/14 0:00,7/9/14 23:59,29/08/14 0:00,28/02/15 23:59,1,10,0,0,1,"279,9",5
509,281,9,1,1,2,0,10,99999999,0,0.1,15/09/14 0:00,21/09/14 23:59,15/09/14 0:00,28/02/15 23:59,1,6,0,0,1,"281,9",26
510,282,9,1,1,2,0,10,99999999,0,0.1,30/09/14 0:00,2/10/14 23:59,30/09/14 0:00,16/11/14 23:59,1,2,0,0,1,"282,9",12
511,283,9,1,1,2,0,10,99999999,0,0.1,14/10/14 0:00,16/10/14 23:59,14/10/14 0:00,30/11/14 23:59,1,2,0,0,1,"283,9",22
512,284,9,1,1,2,0,10,99999999,0,0.1,28/10/14 0:00,30/10/14 23:59,28/10/14 0:00,14/12/14 23:59,1,2,0,0,1,"284,9",16
513,285,9,1,1,2,0,10,99999999,0,0.1,11/11/14 0:00,13/11/14 23:59,11/11/14 0:00,31/03/15 23:59,1,2,0,0,1,"285,9",29
514,286,9,1,1,2,0,10,99999999,0,0.1,25/11/14 0:00,27/11/14 23:59,25/11/14 0:00,31/03/15 23:59,1,2,0,0,1,"286,9",21
515,287,9,1,1,2,0,10,99999999,0,0.05,1/1/15 0:00,31/12/15 23:59,1/1/15 0:00,30/04/16 23:59,1,364,0,0,1,"287,9",355
516,288,9,1,1,2,0,10,99999999,0,0.1,9/12/14 0:00,11/12/14 23:59,9/12/14 0:00,31/03/15 23:59,1,2,0,0,1,"288,9",12
518,290,9,1,1,2,0,10,99999999,0,0.1,6/1/15 0:00,8/1/15 23:59,6/1/15 0:00,30/04/15 23:59,1,2,0,0,1,"290,9",19
519,291,9,1,1,2,0,10,99999999,0,0.1,18/12/14 0:00,22/12/14 23:59,18/12/14 0:00,31/08/15 23:59,1,4,0,0,1,"291,9",14
521,293,9,1,1,2,0,10,99999999,0,0.1,20/01/15 0:00,22/01/15 23:59,20/01/15 0:00,22/03/15 23:59,1,2,0,0,1,"293,9",19
523,295,9,1,1,2,0,10,99999999,0,0.1,3/2/15 0:00,5/2/15 23:59,3/2/15 0:00,3/4/15 23:59,1,2,0,0,1,"295,9",19
524,296,9,1,1,2,0,10,99999999,0,0.1,3/2/15 0:00,5/2/15 23:59,3/2/15 0:00,3/4/15 23:59,1,2,0,0,1,"296,9",12
525,297,9,1,1,2,0,10,99999999,0,0.1,17/02/15 0:00,19/02/15 23:59,17/02/15 0:00,17/04/15 23:59,1,2,0,0,1,"297,9",36
526,298,9,1,1,2,0,10,99999999,0,0.1,3/3/15 0:00,10/3/15 23:59,3/3/15 0:00,3/5/15 23:59,1,7,0,0,1,"298,9",73
528,300,9,1,1,2,0,10,99999999,0,0.1,17/03/15 0:00,19/03/15 23:59,17/03/15 0:00,17/05/15 23:59,1,2,0,0,1,"300,9",29
529,301,9,1,1,2,0,10,99999999,0,0.1,31/03/15 0:00,2/4/15 23:59,31/03/15 0:00,31/05/15 23:59,1,2,0,0,1,"301,9",35
530,398,7,0,1,2,0,0,99999999,0,0.1,12/11/09 0:00,31/12/20 23:59,12/11/09 0:00,31/12/21 23:59,1,2354,0,0,1,"398,7",7097
537,820,7,1,1,2,0,0,99999999,0,0.05,12/4/13 0:00,31/01/17 23:59,12/4/13 0:00,31/01/17 23:59,1,1107,0,0,1,"820,7",862
549,857,7,1,1,2,0,0,999999,0,0.1,4/9/13 0:00,16/06/20 23:59,4/9/13 0:00,16/06/20 23:59,1,962,0,0,1,"857,7",2052
599,945,20,1,1,2,0,10,99999999,0,0.1,28/03/14 0:00,30/06/16 23:59,1/4/14 0:00,31/12/16 23:59,1,757,0,0,0,"945,20",411
679,1032,20,1,1,2,0,0,99999999,0,0.05,1/1/15 0:00,31/12/15 23:59,1/1/15 0:00,30/04/16 23:59,1,364,0,0,1,"1032,20",1277
690,1043,20,1,1,2,0,10,99999999,0,0.1,18/12/14 0:00,22/12/14 23:59,18/12/14 0:00,31/08/16 23:59,1,4,0,0,1,"1043,20",15
699,1052,20,1,0,2,1,10,99999999,0,0.1,27/01/15 0:00,27/01/16 23:59,27/01/15 0:00,31/07/16 23:59,1,365,0,0,0,"1052,20",2
721,1074,7,1,1,2,0,0,99999999,0,0.1,4/3/15 0:00,10/4/15 23:59,4/3/15 0:00,31/03/16 23:59,1,37,0,0,0,"1074,7",45
728,48,27,1,1,2,0,1000,99999999,0,0.05,4/8/11 0:00,31/03/12 23:59,5/8/11 0:00,31/07/12 23:59,1,240,0,0,0,"48,27",5
729,49,27,1,1,2,0,1000,99999999,0,0.05,5/8/11 0:00,31/03/12 23:59,5/8/11 0:00,31/07/12 23:59,1,239,0,0,0,"49,27",71
731,51,27,1,1,2,1,1000,99999999,0,0.05,11/8/11 0:00,31/03/12 23:59,11/8/11 0:00,31/07/12 23:59,1,233,0,0,0,"51,27",21
732,52,27,1,1,2,1,1000,99999999,0,0.05,31/07/11 0:00,31/03/12 23:59,11/8/11 0:00,31/07/12 23:59,1,244,0,0,0,"52,27",2
733,53,27,1,1,2,1,1000,99999999,0,0.05,11/8/11 0:00,31/03/12 23:59,11/8/11 0:00,31/07/12 23:59,1,233,0,0,0,"53,27",16
743,68,27,0,1,2,0,0,99999999,0,0.05,23/11/11 0:00,31/03/12 23:59,23/11/11 0:00,31/07/12 23:59,1,129,0,0,0,"68,27",46
744,69,27,0,1,2,1,0,99999999,0,0.05,23/11/11 0:00,31/03/12 23:59,23/11/11 0:00,31/07/12 23:59,1,129,0,0,0,"69,27",11
745,70,27,1,1,2,0,0,99999999,0,0.05,28/11/11 0:00,29/02/12 23:59,28/11/11 0:00,31/03/12 23:59,1,93,0,0,0,"70,27",17
753,78,27,1,1,8,0,0,99999999,0,0.2,5/1/12 0:00,31/12/12 23:59,5/1/12 0:00,31/12/12 23:59,1,361,0,0,0,"78,27",1
754,79,27,0,1,2,1,0,99999999,0,0.1,10/1/12 0:00,15/04/12 23:59,10/1/12 0:00,31/07/12 23:59,1,96,0,0,0,"79,27",1
771,96,27,1,1,2,0,0,99999999,0,0.1,16/02/12 0:00,31/03/12 23:59,15/02/12 0:00,30/06/12 23:59,1,44,0,0,0,"96,27",950
774,99,27,1,1,2,0,0,99999999,0,0.1,29/02/12 0:00,30/09/12 23:59,29/02/12 0:00,31/01/13 23:59,1,214,0,0,0,"99,27",172
775,100,27,1,1,2,0,0,99999999,0,0.1,29/02/12 0:00,30/09/12 23:59,29/02/12 0:00,31/01/13 23:59,1,214,0,0,0,"100,27",114
776,101,27,1,1,2,0,0,99999999,0,0.1,29/02/12 0:00,30/09/12 23:59,29/02/12 0:00,31/01/13 23:59,1,214,0,0,0,"101,27",433
777,102,27,1,1,2,0,0,99999999,0,0.1,29/02/12 0:00,30/09/12 23:59,29/02/12 0:00,31/01/13 23:59,1,214,0,0,0,"102,27",22
779,104,27,1,1,2,0,0,99999999,0,0.13,5/3/12 0:00,31/08/12 23:59,5/3/12 0:00,31/01/13 23:59,1,179,0,0,0,"104,27",338
781,106,27,1,1,2,0,0,99999999,0,0.13,6/3/12 0:00,31/08/12 23:59,6/3/12 0:00,31/01/13 23:59,1,178,0,0,0,"106,27",344
782,107,27,1,1,2,0,0,99999999,0,0.13,8/3/12 0:00,31/08/12 23:59,9/3/12 0:00,31/01/13 23:59,1,176,0,0,0,"107,27",1700
812,742,27,1,1,2,1,0,99999999,0,0.1,29/12/14 0:00,3/1/15 23:59,30/12/14 0:00,30/06/15 23:59,1,5,0,0,1,"742,27",12
813,743,27,1,0,2,6,0,99999999,0,0.2,6/1/15 0:00,31/12/15 23:59,6/1/15 0:00,31/01/16 23:59,1,359,0,1,0,"743,27",23
814,744,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"744,27",1
818,748,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"748,27",1
820,750,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"750,27",39
824,754,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"754,27",7
843,773,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"773,27",18
844,774,27,1,1,2,0,0,99999999,0,0.1,6/1/15 0:00,31/07/15 23:59,7/1/15 0:00,31/10/15 23:59,1,206,0,0,1,"774,27",1
845,775,27,1,1,2,1,0,99999999,0,0.15,15/01/15 0:00,15/03/15 23:59,15/01/15 0:00,30/06/15 23:59,1,59,0,0,1,"775,27",322
849,561,27,1,1,2,3,0,99999999,0,0.1,8/5/14 0:00,31/07/15 23:59,8/5/14 0:00,31/08/15 23:59,1,449,0,0,1,"561,27",964
850,562,27,1,0,2,1,1,100000,0,0.1,10/5/14 0:00,31/07/14 23:59,11/5/14 0:00,31/12/14 23:59,1,82,0,0,1,"562,27",15
